Precinct TEVS,Ballot Page,ballot Side,Ballot Batches,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_65,NO,421,699,278,1,~  4E-25,PROPOSITION 65 CARRYOUT,NO,422,700,-1,-1,1,1,9950,   0.01%,4E-25.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_65,YES,237,699,462,1,~  4E-25,PROPOSITION 65 CARRYOUT,YES,238,700,-1,-1,1,1,9950,   0.01%,4E-25.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_66,NO,346,699,353,0,~  4E-25,PROPOSITION 66 DEATH PE,NO,347,700,-1,-1,1,1,9324,   0.01%,4E-25.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_66,YES,286,699,413,0,~  4E-25,PROPOSITION 66 DEATH PE,YES,286,700,0,-1,0,1,9324,   0.00%,4E-25.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_67,NO,287,699,412,0,~  4E-25,PROPOSITION 67 BAN ON S,NO,287,700,0,-1,0,1,12420,   0.00%,4E-25.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000089,2,3,027 028 051 054 117 118 188 189 226 239 242,PROP_67,YES,387,699,312,0,~  4E-25,PROPOSITION 67 BAN ON S,YES,388,700,-1,-1,1,1,12420,   0.01%,4E-25.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,STATEASS2,JIM_WOOD,423,699,276,0,~  4E-25,"STATE ASSEMBLY, DISTRIC",JIM WOOD,424,700,-1,-1,1,1,21698,   0.00%,"4E-25.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,STATEASS2,KEN_ANTON,197,699,502,0,~  4E-25,"STATE ASSEMBLY, DISTRIC",KEN ANTON,197,700,0,-1,0,1,21698,   0.00%,"4E-25.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,USREP,DALE_K_MENSING,208,699,491,0,~  4E-25,US REPRESENTATIVE IN CO,DALE K. MENSING,208,700,0,-1,0,1,24838,   0.00%,"4E-25.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,USREP,JARED_W_HUFFMAN,448,699,251,0,~  4E-25,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,449,700,-1,-1,1,1,24838,   0.00%,"4E-25.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,USSEN,KAMALA_D_HARRIS,370,699,329,0,~  4E-25,US SENATOR,KAMALA D. HARRIS,370,700,0,-1,0,1,16452,   0.00%,4E-25.US SENATOR.KAMALA D. HARRIS
000089,1,1,027 028 051 054 118 188 189 226 239 242 243,USSEN,LORETTA_L_SANCHEZ,163,699,536,0,~  4E-25,US SENATOR,LORETTA L. SANCHEZ,163,700,0,-1,0,1,16452,   0.00%,4E-25.US SENATOR.LORETTA L. SANCHEZ
000091,1,1,029 117 196 197 226 229 239,EKA_CC,AUSTIN_ALLISON,242,428,186,1,~  4E-31,EUREKA CITY COUNCILMEMB,AUSTIN ALLISON,243,429,-1,-1,1,1,1507,   0.07%,4E-31.EUREKA CITY COUNCILMEMBER.AUSTIN ALLISON
000091,1,1,029 117 196 197 226 229 239,EKA_CC,HEIDI_S_MESSNER,247,428,181,0,~  4E-31,EUREKA CITY COUNCILMEMB,HEIDI S. MESSNER,246,429,1,-1,1,1,1507,   0.07%,4E-31.EUREKA CITY COUNCILMEMBER.HEIDI S. MESSNER
000091,1,1,029 117 196 197 226 229 239,EKA_CC,JOHN_B_FULLERTON,127,428,301,1,~  4E-31,EUREKA CITY COUNCILMEMB,JOHN B. FULLERTON,127,429,0,-1,0,1,1507,   0.00%,4E-31.EUREKA CITY COUNCILMEMBER.JOHN B. FULLERTON
000091,1,1,029 117 196 197 226 229 239,EKA_CC,Write_in,30,856,826,0,~  4E-31,EUREKA CITY COUNCILMEMB,Write_in,30,429,0,427,0,427,1507,   0.00%,4E-31.EUREKA CITY COUNCILMEMBER.Write_in
000091,2,4,029 117 196 197 226 229 239,MEAS_O,NO,151,428,277,4,~  4E-31,MEASURE O CITY OF EUREK,NO,153,429,-2,-1,2,1,1514,   0.13%,4E-31.MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS..NO
000091,2,4,029 117 196 197 226 229 239,MEAS_O,YES,227,428,201,4,~  4E-31,MEASURE O CITY OF EUREK,YES,230,429,-3,-1,3,1,1514,   0.20%,4E-31.MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS..YES
000091,2,4,029 117 196 197 226 229 239,MEAS_P,NO,134,428,294,1,~  4E-31,MEASURE P CITY OF EUREK,NO,135,429,-1,-1,1,1,1485,   0.07%,4E-31.MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE..NO
000091,2,4,029 117 196 197 226 229 239,MEAS_P,YES,251,428,177,1,~  4E-31,MEASURE P CITY OF EUREK,YES,251,429,0,-1,0,1,1485,   0.00%,4E-31.MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE..YES
000091,2,3,029 117 196 197 226 229 239,MEAS_Q,NO,162,428,266,0,~  4E-31,MEASURE Q HUMBOLDT COUN,NO,162,429,0,-1,0,1,3886,   0.00%,4E-31.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000091,2,3,029 117 196 197 226 229 239,MEAS_Q,YES,208,428,220,0,~  4E-31,MEASURE Q HUMBOLDT COUN,YES,209,429,-1,-1,1,1,3886,   0.03%,4E-31.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000091,2,3,029 117 196 197 226 229 239,MEAS_R,NO,138,428,290,1,~  4E-31,MEASURE R HUMBOLDT COUN,NO,138,429,0,-1,0,1,1729,   0.00%,4E-31.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000091,2,3,029 117 196 197 226 229 239,MEAS_R,YES,227,428,201,1,~  4E-31,MEASURE R HUMBOLDT COUN,YES,228,429,-1,-1,1,1,1729,   0.06%,4E-31.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000091,2,3,029 117 196 197 226 229 239,MEAS_S,NO,126,428,302,0,~  4E-31,MEASURE S HUMBOLDT COUN,NO,126,429,0,-1,0,1,18018,   0.00%,4E-31.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000091,2,3,029 117 196 197 226 229 239,MEAS_S,YES,270,428,158,0,~  4E-31,MEASURE S HUMBOLDT COUN,YES,270,429,0,-1,0,1,18018,   0.00%,4E-31.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000091,2,3,029 117 196 197 226 229 239,MEAS_U,NO,160,428,268,0,~  4E-31,MEASURE U LOCAL TRANSPO,NO,160,429,0,-1,0,1,1298,   0.00%,4E-31.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000091,2,3,029 117 196 197 226 229 239,MEAS_U,YES,231,428,197,0,~  4E-31,MEASURE U LOCAL TRANSPO,YES,231,429,0,-1,0,1,1298,   0.00%,4E-31.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000091,2,4,029 117 196 197 226 229 239,MEAS_V,NO,140,428,288,0,~  4E-31,MEASURE V MOBILE HOME P,NO,140,429,0,-1,0,1,5114,   0.00%,4E-31.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000091,2,4,029 117 196 197 226 229 239,MEAS_V,YES,257,428,171,0,~  4E-31,MEASURE V MOBILE HOME P,YES,257,429,0,-1,0,1,5114,   0.00%,4E-31.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000091,1,1,029 117 196 197 226 229 239,PRES,DONALD_J_TRUMP,79,428,349,1,~  4E-31,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,79,429,0,-1,0,1,14827,   0.00%,4E-31.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000091,1,1,029 117 196 197 226 229 239,PRES,GARY_JOHNSON,11,428,417,0,~  4E-31,PRESIDENT AND VICE PRES,GARY JOHNSON      and,11,429,0,-1,0,1,14827,   0.00%,4E-31.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000091,1,1,029 117 196 197 226 229 239,PRES,GLORIA_ESTELA_LA_RIVA,6,428,422,0,~  4E-31,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,6,429,0,-1,0,1,14827,   0.00%,4E-31.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000091,1,1,029 117 196 197 226 229 239,PRES,HILLARY_CLINTON,276,428,152,1,~  4E-31,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,277,429,-1,-1,1,1,14827,   0.01%,4E-31.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000091,1,1,029 117 196 197 226 229 239,PRES,JILL_STEIN,34,428,394,1,~  4E-31,PRESIDENT AND VICE PRES,JILL STEIN      and A,34,429,0,-1,0,1,14827,   0.00%,4E-31.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000091,1,1,029 117 196 197 226 229 239,PRES,Write_in,14,428,414,0,~  4E-31,PRESIDENT AND VICE PRES,Write_in,14,429,0,-1,0,1,14827,   0.00%,4E-31.PRESIDENT AND VICE PRESIDENT.Write_in
000091,1,1,029 117 196 197 226 229 239,PROP_51,NO,154,428,274,3,~  4E-31,PROPOSITION 51 SCHOOL B,NO,156,429,-2,-1,2,1,650,   0.31%,4E-31.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000091,1,1,029 117 196 197 226 229 239,PROP_51,YES,250,428,178,3,~  4E-31,PROPOSITION 51 SCHOOL B,YES,252,429,-2,-1,2,1,650,   0.31%,4E-31.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000091,1,1,029 117 196 197 226 229 239,PROP_52,NO,82,428,346,2,~  4E-31,PROPOSITION 52 MEDI-CAL,NO,84,429,-2,-1,2,1,21622,   0.01%,4E-31.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000091,1,1,029 117 196 197 226 229 239,PROP_52,YES,321,428,107,2,~  4E-31,PROPOSITION 52 MEDI-CAL,YES,321,429,0,-1,0,1,21622,   0.00%,4E-31.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000091,1,1,029 117 196 197 226 229 239,PROP_53,NO,195,428,233,0,~  4E-31,PROPOSITION 53 REVENUE ,NO,195,429,0,-1,0,1,3571,   0.00%,4E-31.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000091,1,1,029 117 196 197 226 229 239,PROP_53,YES,192,428,236,0,~  4E-31,PROPOSITION 53 REVENUE ,YES,192,429,0,-1,0,1,3571,   0.00%,4E-31.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000091,1,1,029 117 196 197 226 229 239,PROP_54,NO,142,428,286,1,~  4E-31,PROPOSITION 54 LEGISLAT,NO,142,429,0,-1,0,1,13854,   0.00%,4E-31.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000091,1,1,029 117 196 197 226 229 239,PROP_54,YES,253,428,175,1,~  4E-31,PROPOSITION 54 LEGISLAT,YES,254,429,-1,-1,1,1,13854,   0.01%,4E-31.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000091,1,2,029 117 196 197 226 229 239,PROP_55,NO,88,427,339,0,~  4E-31,PROPOSITION 55 TAX EXTE,NO,89,429,-1,-2,1,2,21661,   0.00%,4E-31.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000091,1,2,029 117 196 197 226 229 239,PROP_55,YES,317,427,110,0,~  4E-31,PROPOSITION 55 TAX EXTE,YES,318,429,-1,-2,1,2,21661,   0.00%,4E-31.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000091,1,2,029 117 196 197 226 229 239,PROP_56,NO,148,427,279,0,~  4E-31,PROPOSITION 56 CIGARETT,NO,149,429,-1,-2,1,2,11223,   0.01%,"4E-31.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000091,1,2,029 117 196 197 226 229 239,PROP_56,YES,264,427,163,0,~  4E-31,PROPOSITION 56 CIGARETT,YES,264,429,0,-2,0,2,11223,   0.00%,"4E-31.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000091,1,2,029 117 196 197 226 229 239,PROP_57,NO,87,427,340,1,~  4E-31,PROPOSITION 57 CRIMINAL,NO,88,429,-1,-2,1,2,20308,   0.00%,4E-31.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000091,1,2,029 117 196 197 226 229 239,PROP_57,YES,318,427,109,1,~  4E-31,PROPOSITION 57 CRIMINAL,YES,320,429,-2,-2,2,2,20308,   0.01%,4E-31.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000091,1,2,029 117 196 197 226 229 239,PROP_58,NO,58,427,369,0,~  4E-31,PROPOSITION 58 ENGLISH ,NO,58,429,0,-2,0,2,31714,   0.00%,4E-31.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000091,1,2,029 117 196 197 226 229 239,PROP_58,YES,343,427,84,0,~  4E-31,PROPOSITION 58 ENGLISH ,YES,345,429,-2,-2,2,2,31714,   0.01%,4E-31.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000091,1,2,029 117 196 197 226 229 239,PROP_59,NO,128,427,299,1,~  4E-31,PROPOSITION 59 CORPORAT,NO,129,429,-1,-2,1,2,12291,   0.01%,4E-31.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000091,1,2,029 117 196 197 226 229 239,PROP_59,YES,260,427,167,1,~  4E-31,PROPOSITION 59 CORPORAT,YES,261,429,-1,-2,1,2,12291,   0.01%,4E-31.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000091,1,2,029 117 196 197 226 229 239,PROP_60,NO,239,427,188,1,~  4E-31,PROPOSITION 60 ADULT FI,NO,239,429,0,-2,0,2,12900,   0.00%,4E-31.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000091,1,2,029 117 196 197 226 229 239,PROP_60,YES,157,427,270,1,~  4E-31,PROPOSITION 60 ADULT FI,YES,159,429,-2,-2,2,2,12900,   0.02%,4E-31.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000091,1,2,029 117 196 197 226 229 239,PROP_61,NO,134,427,293,2,~  4E-31,PROPOSITION 61 STATE PR,NO,136,429,-2,-2,2,2,5820,   0.03%,4E-31.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000091,1,2,029 117 196 197 226 229 239,PROP_61,YES,249,427,178,2,~  4E-31,PROPOSITION 61 STATE PR,YES,250,429,-1,-2,1,2,5820,   0.02%,4E-31.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000091,1,2,029 117 196 197 226 229 239,PROP_62,NO,154,427,273,1,~  4E-31,PROPOSITION 62 DEATH PE,NO,154,429,0,-2,0,2,1617,   0.00%,4E-31.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000091,1,2,029 117 196 197 226 229 239,PROP_62,YES,244,427,183,1,~  4E-31,PROPOSITION 62 DEATH PE,YES,246,429,-2,-2,2,2,1617,   0.12%,4E-31.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000091,2,3,029 117 196 197 226 229 239,PROP_63,NO,150,428,278,2,~  4E-31,PROPOSITION 63 FIREARMS,NO,151,429,-1,-1,1,1,2518,   0.04%,4E-31.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000091,2,3,029 117 196 197 226 229 239,PROP_63,YES,260,428,168,2,~  4E-31,PROPOSITION 63 FIREARMS,YES,262,429,-2,-1,2,1,2518,   0.08%,4E-31.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000091,2,3,029 117 196 197 226 229 239,PROP_64,NO,117,428,311,0,~  4E-31,PROPOSITION 64 MARIJUAN,NO,117,429,0,-1,0,1,10026,   0.00%,4E-31.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000091,2,3,029 117 196 197 226 229 239,PROP_64,YES,307,428,121,0,~  4E-31,PROPOSITION 64 MARIJUAN,YES,307,429,0,-1,0,1,10026,   0.00%,4E-31.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000091,2,3,029 117 196 197 226 229 239,PROP_65,NO,207,428,221,4,~  4E-31,PROPOSITION 65 CARRYOUT,NO,209,429,-2,-1,2,1,9950,   0.02%,4E-31.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000091,2,3,029 117 196 197 226 229 239,PROP_65,YES,199,428,229,4,~  4E-31,PROPOSITION 65 CARRYOUT,YES,201,429,-2,-1,2,1,9950,   0.02%,4E-31.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000091,2,3,029 117 196 197 226 229 239,PROP_66,NO,226,428,202,0,~  4E-31,PROPOSITION 66 DEATH PE,NO,226,429,0,-1,0,1,9324,   0.00%,4E-31.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000091,2,3,029 117 196 197 226 229 239,PROP_66,YES,163,428,265,0,~  4E-31,PROPOSITION 66 DEATH PE,YES,163,429,0,-1,0,1,9324,   0.00%,4E-31.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000091,2,3,029 117 196 197 226 229 239,PROP_67,NO,132,428,296,0,~  4E-31,PROPOSITION 67 BAN ON S,NO,132,429,0,-1,0,1,12420,   0.00%,4E-31.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000091,2,3,029 117 196 197 226 229 239,PROP_67,YES,277,428,151,0,~  4E-31,PROPOSITION 67 BAN ON S,YES,277,429,0,-1,0,1,12420,   0.00%,4E-31.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000091,1,1,029 117 196 197 226 229 239,STATEASS2,JIM_WOOD,281,428,147,0,~  4E-31,"STATE ASSEMBLY, DISTRIC",JIM WOOD,281,429,0,-1,0,1,21698,   0.00%,"4E-31.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000091,1,1,029 117 196 197 226 229 239,STATEASS2,KEN_ANTON,92,428,336,0,~  4E-31,"STATE ASSEMBLY, DISTRIC",KEN ANTON,92,429,0,-1,0,1,21698,   0.00%,"4E-31.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000091,1,1,029 117 196 197 226 229 239,USREP,DALE_K_MENSING,80,428,348,0,~  4E-31,US REPRESENTATIVE IN CO,DALE K. MENSING,80,429,0,-1,0,1,24838,   0.00%,"4E-31.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000091,1,1,029 117 196 197 226 229 239,USREP,JARED_W_HUFFMAN,321,428,107,0,~  4E-31,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,320,429,1,-1,1,1,24838,   0.00%,"4E-31.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000091,1,1,029 117 196 197 226 229 239,USSEN,KAMALA_D_HARRIS,236,428,192,2,~  4E-31,US SENATOR,KAMALA D. HARRIS,237,429,-1,-1,1,1,16452,   0.01%,4E-31.US SENATOR.KAMALA D. HARRIS
000091,1,1,029 117 196 197 226 229 239,USSEN,LORETTA_L_SANCHEZ,128,428,300,2,~  4E-31,US SENATOR,LORETTA L. SANCHEZ,128,429,0,-1,0,1,16452,   0.00%,4E-31.US SENATOR.LORETTA L. SANCHEZ
000092,1,1,028 029 054 116 196 226 239 241,EKA_CC,AUSTIN_ALLISON,242,449,207,1,~  4E-32,EUREKA CITY COUNCILMEMB,AUSTIN ALLISON,243,449,-1,0,1,0,1507,   0.07%,4E-32.EUREKA CITY COUNCILMEMBER.AUSTIN ALLISON
000092,1,1,028 029 054 116 196 226 239 241,EKA_CC,HEIDI_S_MESSNER,296,449,153,0,~  4E-32,EUREKA CITY COUNCILMEMB,HEIDI S. MESSNER,296,449,0,0,0,0,1507,   0.00%,4E-32.EUREKA CITY COUNCILMEMBER.HEIDI S. MESSNER
000092,1,1,028 029 054 116 196 226 239 241,EKA_CC,JOHN_B_FULLERTON,156,449,293,1,~  4E-32,EUREKA CITY COUNCILMEMB,JOHN B. FULLERTON,156,449,0,0,0,0,1507,   0.00%,4E-32.EUREKA CITY COUNCILMEMBER.JOHN B. FULLERTON
000092,1,1,028 029 054 116 196 226 239 241,EKA_CC,Write_in,13,898,885,0,~  4E-32,EUREKA CITY COUNCILMEMB,Write_in,13,449,0,449,0,449,1507,   0.00%,4E-32.EUREKA CITY COUNCILMEMBER.Write_in
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_O,NO,141,450,309,1,~  4E-32,MEASURE O CITY OF EUREK,NO,141,449,0,1,0,1,1514,   0.00%,4E-32.MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS..NO
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_O,YES,244,450,206,1,~  4E-32,MEASURE O CITY OF EUREK,YES,245,449,-1,1,1,1,1514,   0.07%,4E-32.MEASURE O CITY OF EUREKA LOW INCOME HOUSING UNITS..YES
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_P,NO,171,450,279,1,~  4E-32,MEASURE P CITY OF EUREK,NO,171,449,0,1,0,1,1485,   0.00%,4E-32.MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE..NO
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_P,YES,220,450,230,1,~  4E-32,MEASURE P CITY OF EUREK,YES,221,449,-1,1,1,1,1485,   0.07%,4E-32.MEASURE P CITY OF EUREKA CHARTER AMENDMENT MEASURE..YES
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_Q,NO,206,449,243,1,~  4E-32,MEASURE Q HUMBOLDT COUN,NO,206,449,0,0,0,0,3886,   0.00%,4E-32.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_Q,YES,179,449,270,1,~  4E-32,MEASURE Q HUMBOLDT COUN,YES,180,449,-1,0,1,0,3886,   0.03%,4E-32.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_R,NO,169,449,280,0,~  4E-32,MEASURE R HUMBOLDT COUN,NO,170,449,-1,0,1,0,1729,   0.06%,4E-32.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_R,YES,204,449,245,0,~  4E-32,MEASURE R HUMBOLDT COUN,YES,204,449,0,0,0,0,1729,   0.00%,4E-32.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_S,NO,126,449,323,2,~  4E-32,MEASURE S HUMBOLDT COUN,NO,126,449,0,0,0,0,18018,   0.00%,4E-32.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_S,YES,286,449,163,2,~  4E-32,MEASURE S HUMBOLDT COUN,YES,289,449,-3,0,3,0,18018,   0.02%,4E-32.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_U,NO,178,449,271,0,~  4E-32,MEASURE U LOCAL TRANSPO,NO,179,449,-1,0,1,0,1298,   0.08%,4E-32.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000092,2,3,028 029 054 116 117 196 226 239 241 243,MEAS_U,YES,228,449,221,0,~  4E-32,MEASURE U LOCAL TRANSPO,YES,228,449,0,0,0,0,1298,   0.00%,4E-32.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_V,NO,146,450,304,1,~  4E-32,MEASURE V MOBILE HOME P,NO,146,449,0,1,0,1,5114,   0.00%,4E-32.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000092,2,4,028 029 054 116 117 196 226 239 241 243,MEAS_V,YES,261,450,189,1,~  4E-32,MEASURE V MOBILE HOME P,YES,262,449,-1,1,1,1,5114,   0.02%,4E-32.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000092,1,1,028 029 054 116 196 226 239 241,PRES,DONALD_J_TRUMP,100,449,349,0,~  4E-32,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,100,449,0,0,0,0,14827,   0.00%,4E-32.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
