Precinct TEVS,Ballot Page,ballot Side,Contest TEVS,Choice TEVS,TEVS Voteops Marked,TEVS Total Voteops,TEVS Voteops not Marked,TEVS Over Votes,Precinct HART,Contest HART,Choice HART,HART Count,HART Ballots,Votes Counted TEVS Minus HART,Total Voteops TEVS Minus HART,ABS Votes Counted TEVS Minus HART,ABS Total Voteops TEVS Minus HART,Margin,Error Pct,Sort Key
000121,1,1,STATEASS2,KEN_ANTON,152,580,428,0,~  5MK-7,"STATE ASSEMBLY, DISTRIC",KEN ANTON,153,580,-1,0,1,0,195,   0.51%,"5MK-7.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
,,,,,0,0,0,0,~  5MK-7,US REPRESENTATIVE IN CO,DALE K. MENSING,182,580,-182,-580,182,580,187,  97.33%,"5MK-7.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000121,1,1,USREP,JARED_W_HUFFMAN,369,580,211,0,~  5MK-7,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,369,580,0,0,0,0,187,   0.00%,"5MK-7.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000121,1,1,USSEN,KAMALA_D_HARRIS,322,580,258,0,~  5MK-7,US SENATOR,KAMALA D. HARRIS,322,580,0,0,0,0,174,   0.00%,5MK-7.US SENATOR.KAMALA D. HARRIS
000121,1,1,USSEN,LORETTA_L_SANCHEZ,148,580,432,0,~  5MK-7,US SENATOR,LORETTA L. SANCHEZ,148,580,0,0,0,0,174,   0.00%,5MK-7.US SENATOR.LORETTA L. SANCHEZ
000122,2,3,MEAS_Q,NO,354,711,357,0,~  5MK-8,MEASURE Q HUMBOLDT COUN,NO,354,715,0,-4,0,4,108,   0.00%,5MK-8.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000122,2,3,MEAS_Q,YES,246,711,465,0,~  5MK-8,MEASURE Q HUMBOLDT COUN,YES,246,715,0,-4,0,4,108,   0.00%,5MK-8.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000122,2,3,MEAS_R,NO,317,711,394,1,~  5MK-8,MEASURE R HUMBOLDT COUN,NO,316,715,1,-4,1,4,28,   3.57%,5MK-8.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000122,2,3,MEAS_R,YES,288,711,423,1,~  5MK-8,MEASURE R HUMBOLDT COUN,YES,288,715,0,-4,0,4,28,   0.00%,5MK-8.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000122,2,3,MEAS_S,NO,209,711,502,1,~  5MK-8,MEASURE S HUMBOLDT COUN,NO,207,715,2,-4,2,4,257,   0.78%,5MK-8.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000122,2,3,MEAS_S,YES,463,711,248,1,~  5MK-8,MEASURE S HUMBOLDT COUN,YES,464,715,-1,-4,1,4,257,   0.39%,5MK-8.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000122,2,3,MEAS_U,NO,333,711,378,0,~  5MK-8,MEASURE U LOCAL TRANSPO,NO,334,715,-1,-4,1,4,20,   5.00%,5MK-8.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000122,2,3,MEAS_U,YES,315,711,396,0,~  5MK-8,MEASURE U LOCAL TRANSPO,YES,314,715,1,-4,1,4,20,   5.00%,5MK-8.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000122,2,3,MEAS_V,NO,308,711,403,2,~  5MK-8,MEASURE V MOBILE HOME P,NO,307,715,1,-4,1,4,43,   2.33%,5MK-8.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000122,2,3,MEAS_V,YES,351,711,360,2,~  5MK-8,MEASURE V MOBILE HOME P,YES,350,715,1,-4,1,4,43,   2.33%,5MK-8.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000122,1,1,PRES,DONALD_J_TRUMP,210,714,504,0,~  5MK-8,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,211,715,-1,-1,1,1,204,   0.49%,5MK-8.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000122,1,1,PRES,GARY_JOHNSON,18,714,696,0,~  5MK-8,PRESIDENT AND VICE PRES,GARY JOHNSON      and,18,715,0,-1,0,1,204,   0.00%,5MK-8.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000122,1,1,PRES,GLORIAYESTELA_LA_RIVA,4,714,710,0,~  5MK-8,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,4,715,0,-1,0,1,204,   0.00%,5MK-8.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000122,1,1,PRES,HILLARY_CLINTON,415,714,299,0,~  5MK-8,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,415,715,0,-1,0,1,204,   0.00%,5MK-8.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000122,1,1,PRES,JILL_STEIN,40,714,674,0,~  5MK-8,PRESIDENT AND VICE PRES,JILL STEIN      and A,40,715,0,-1,0,1,204,   0.00%,5MK-8.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000122,1,1,PRES,Write_in,17,714,697,0,~  5MK-8,PRESIDENT AND VICE PRES,Write_in,17,715,0,-1,0,1,204,   0.00%,5MK-8.PRESIDENT AND VICE PRESIDENT.Write_in
000122,1,1,PROP_51,NO,352,714,362,1,~  5MK-8,PROPOSITION 51 SCHOOL B,NO,352,715,0,-1,0,1,20,   0.00%,5MK-8.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000122,1,1,PROP_51,YES,332,714,382,1,~  5MK-8,PROPOSITION 51 SCHOOL B,YES,332,715,0,-1,0,1,20,   0.00%,5MK-8.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000122,1,1,PROP_52,NO,198,714,516,0,~  5MK-8,PROPOSITION 52 MEDI-CAL,NO,198,715,0,-1,0,1,280,   0.00%,5MK-8.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000122,1,1,PROP_52,YES,477,714,237,0,~  5MK-8,PROPOSITION 52 MEDI-CAL,YES,478,715,-1,-1,1,1,280,   0.36%,5MK-8.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000122,1,1,PROP_53,NO,399,714,315,2,~  5MK-8,PROPOSITION 53 REVENUE ,NO,400,715,-1,-1,1,1,136,   0.74%,5MK-8.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000122,1,1,PROP_53,YES,266,714,448,2,~  5MK-8,PROPOSITION 53 REVENUE ,YES,264,715,2,-1,2,1,136,   1.47%,5MK-8.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000122,1,1,PROP_54,NO,258,714,456,3,~  5MK-8,PROPOSITION 54 LEGISLAT,NO,255,715,3,-1,3,1,159,   1.89%,5MK-8.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000122,1,1,PROP_54,YES,413,714,301,3,~  5MK-8,PROPOSITION 54 LEGISLAT,YES,414,715,-1,-1,1,1,159,   0.63%,5MK-8.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000122,1,1,PROP_55,NO,216,714,498,1,~  5MK-8,PROPOSITION 55 TAX EXTE,NO,216,715,0,-1,0,1,250,   0.00%,5MK-8.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000122,1,1,PROP_55,YES,466,714,248,1,~  5MK-8,PROPOSITION 55 TAX EXTE,YES,466,715,0,-1,0,1,250,   0.00%,5MK-8.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000122,1,2,PROP_56,NO,263,713,450,0,~  5MK-8,PROPOSITION 56 CIGARETT,NO,263,715,0,-2,0,2,164,   0.00%,"5MK-8.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000122,1,2,PROP_56,YES,425,713,288,0,~  5MK-8,PROPOSITION 56 CIGARETT,YES,427,715,-2,-2,2,2,164,   1.22%,"5MK-8.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000122,1,2,PROP_57,NO,206,713,507,1,~  5MK-8,PROPOSITION 57 CRIMINAL,NO,208,715,-2,-2,2,2,261,   0.77%,5MK-8.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000122,1,2,PROP_57,YES,469,713,244,1,~  5MK-8,PROPOSITION 57 CRIMINAL,YES,469,715,0,-2,0,2,261,   0.00%,5MK-8.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000122,1,2,PROP_58,NO,161,713,552,2,~  5MK-8,PROPOSITION 58 ENGLISH ,NO,159,715,2,-2,2,2,358,   0.56%,5MK-8.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000122,1,2,PROP_58,YES,515,713,198,2,~  5MK-8,PROPOSITION 58 ENGLISH ,YES,517,715,-2,-2,2,2,358,   0.56%,5MK-8.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000122,1,2,PROP_59,NO,233,713,480,0,~  5MK-8,PROPOSITION 59 CORPORAT,NO,234,715,-1,-2,1,2,176,   0.57%,5MK-8.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000122,1,2,PROP_59,YES,409,713,304,0,~  5MK-8,PROPOSITION 59 CORPORAT,YES,410,715,-1,-2,1,2,176,   0.57%,5MK-8.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000122,1,2,PROP_60,NO,425,713,288,2,~  5MK-8,PROPOSITION 60 ADULT FI,NO,425,715,0,-2,0,2,197,   0.00%,5MK-8.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000122,1,2,PROP_60,YES,229,713,484,2,~  5MK-8,PROPOSITION 60 ADULT FI,YES,228,715,1,-2,1,2,197,   0.51%,5MK-8.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000122,1,2,PROP_61,NO,283,713,430,2,~  5MK-8,PROPOSITION 61 STATE PR,NO,282,715,1,-2,1,2,79,   1.27%,5MK-8.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000122,1,2,PROP_61,YES,361,713,352,2,~  5MK-8,PROPOSITION 61 STATE PR,YES,361,715,0,-2,0,2,79,   0.00%,5MK-8.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000122,1,2,PROP_62,NO,315,713,398,1,~  5MK-8,PROPOSITION 62 DEATH PE,NO,314,715,1,-2,1,2,38,   2.63%,5MK-8.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000122,1,2,PROP_62,YES,350,713,363,1,~  5MK-8,PROPOSITION 62 DEATH PE,YES,352,715,-2,-2,2,2,38,   5.26%,5MK-8.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000122,1,2,PROP_63,NO,333,713,380,1,~  5MK-8,PROPOSITION 63 FIREARMS,NO,333,715,0,-2,0,2,17,   0.00%,5MK-8.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000122,1,2,PROP_63,YES,349,713,364,1,~  5MK-8,PROPOSITION 63 FIREARMS,YES,350,715,-1,-2,1,2,17,   5.88%,5MK-8.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000122,2,3,PROP_64,NO,286,711,425,2,~  5MK-8,PROPOSITION 64 MARIJUAN,NO,286,715,0,-4,0,4,125,   0.00%,5MK-8.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
000122,2,3,PROP_64,YES,413,711,298,2,~  5MK-8,PROPOSITION 64 MARIJUAN,YES,411,715,2,-4,2,4,125,   1.60%,5MK-8.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..YES
000122,2,3,PROP_65,NO,417,711,294,3,~  5MK-8,PROPOSITION 65 CARRYOUT,NO,415,715,2,-4,2,4,149,   1.34%,5MK-8.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..NO
000122,2,3,PROP_65,YES,267,711,444,3,~  5MK-8,PROPOSITION 65 CARRYOUT,YES,266,715,1,-4,1,4,149,   0.67%,5MK-8.PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE..YES
000122,2,3,PROP_66,NO,382,711,329,2,~  5MK-8,PROPOSITION 66 DEATH PE,NO,381,715,1,-4,1,4,127,   0.79%,5MK-8.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..NO
000122,2,3,PROP_66,YES,255,711,456,2,~  5MK-8,PROPOSITION 66 DEATH PE,YES,254,715,1,-4,1,4,127,   0.79%,5MK-8.PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE..YES
000122,2,3,PROP_67,NO,259,711,452,0,~  5MK-8,PROPOSITION 67 BAN ON S,NO,259,715,0,-4,0,4,170,   0.00%,5MK-8.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..NO
000122,2,3,PROP_67,YES,429,711,282,0,~  5MK-8,PROPOSITION 67 BAN ON S,YES,429,715,0,-4,0,4,170,   0.00%,5MK-8.PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM..YES
000122,1,1,STATEASS2,JIM_WOOD,460,714,254,0,~  5MK-8,"STATE ASSEMBLY, DISTRIC",JIM WOOD,461,715,-1,-1,1,1,311,   0.32%,"5MK-8.STATE ASSEMBLY, DISTRICT 2.JIM WOOD"
000122,1,1,STATEASS2,KEN_ANTON,150,714,564,0,~  5MK-8,"STATE ASSEMBLY, DISTRIC",KEN ANTON,150,715,0,-1,0,1,311,   0.00%,"5MK-8.STATE ASSEMBLY, DISTRICT 2.KEN ANTON"
000122,1,1,USREP,DALE_K_MENSING,172,714,542,0,~  5MK-8,US REPRESENTATIVE IN CO,DALE K. MENSING,173,715,-1,-1,1,1,330,   0.30%,"5MK-8.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.DALE K. MENSING"
000122,1,1,USREP,JARED_W_HUFFMAN,503,714,211,0,~  5MK-8,US REPRESENTATIVE IN CO,JARED W. HUFFMAN,503,715,0,-1,0,1,330,   0.00%,"5MK-8.US REPRESENTATIVE IN CONGRESS, DISTRICT 2.JARED W. HUFFMAN"
000122,1,1,USSEN,KAMALA_D_HARRIS,395,714,319,1,~  5MK-8,US SENATOR,KAMALA D. HARRIS,394,715,1,-1,1,1,205,   0.49%,5MK-8.US SENATOR.KAMALA D. HARRIS
000122,1,1,USSEN,LORETTA_L_SANCHEZ,188,714,526,1,~  5MK-8,US SENATOR,LORETTA L. SANCHEZ,189,715,-1,-1,1,1,205,   0.49%,5MK-8.US SENATOR.LORETTA L. SANCHEZ
000123,2,3,MEAS_Q,NO,68,124,56,0,~  5OR,MEASURE Q HUMBOLDT COUN,NO,68,125,0,-1,0,1,26,   0.00%,5OR.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..NO
000123,2,3,MEAS_Q,YES,42,124,82,0,~  5OR,MEASURE Q HUMBOLDT COUN,YES,42,125,0,-1,0,1,26,   0.00%,5OR.MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE..YES
000123,2,3,MEAS_R,NO,64,124,60,0,~  5OR,MEASURE R HUMBOLDT COUN,NO,64,125,0,-1,0,1,14,   0.00%,5OR.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..NO
000123,2,3,MEAS_R,YES,50,124,74,0,~  5OR,MEASURE R HUMBOLDT COUN,YES,50,125,0,-1,0,1,14,   0.00%,5OR.MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE..YES
000123,2,3,MEAS_S,NO,49,124,75,0,~  5OR,MEASURE S HUMBOLDT COUN,NO,49,125,0,-1,0,1,21,   0.00%,5OR.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..NO
000123,2,3,MEAS_S,YES,70,124,54,0,~  5OR,MEASURE S HUMBOLDT COUN,YES,70,125,0,-1,0,1,21,   0.00%,5OR.MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE..YES
000123,2,3,MEAS_U,NO,86,124,38,0,~  5OR,MEASURE U LOCAL TRANSPO,NO,86,125,0,-1,0,1,55,   0.00%,5OR.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..NO
000123,2,3,MEAS_U,YES,31,124,93,0,~  5OR,MEASURE U LOCAL TRANSPO,YES,31,125,0,-1,0,1,55,   0.00%,5OR.MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX..YES
000123,2,3,MEAS_V,NO,65,124,59,0,~  5OR,MEASURE V MOBILE HOME P,NO,65,125,0,-1,0,1,12,   0.00%,5OR.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..NO
000123,2,3,MEAS_V,YES,53,124,71,0,~  5OR,MEASURE V MOBILE HOME P,YES,53,125,0,-1,0,1,12,   0.00%,5OR.MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION..YES
000123,1,1,PRES,DONALD_J_TRUMP,63,125,62,0,~  5OR,PRESIDENT AND VICE PRES,DONALD J. TRUMP      ,63,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.DONALD J. TRUMP      and MICHAEL R. PENCE
000123,1,1,PRES,GARY_JOHNSON,3,125,122,0,~  5OR,PRESIDENT AND VICE PRES,GARY JOHNSON      and,3,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.GARY JOHNSON      and BILL WELD
000123,1,1,PRES,GLORIAYESTELA_LA_RIVA,1,125,124,0,~  5OR,PRESIDENT AND VICE PRES,GLORIA ESTELA LA RIVA,1,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000123,1,1,PRES,HILLARY_CLINTON,47,125,78,0,~  5OR,PRESIDENT AND VICE PRES,HILLARY CLINTON      ,47,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.HILLARY CLINTON      and TIM KAINE
000123,1,1,PRES,JILL_STEIN,7,125,118,0,~  5OR,PRESIDENT AND VICE PRES,JILL STEIN      and A,7,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.JILL STEIN      and AJAMU BARAKA
000123,1,1,PRES,Write_in,3,125,122,0,~  5OR,PRESIDENT AND VICE PRES,Write_in,3,125,0,0,0,0,16,   0.00%,5OR.PRESIDENT AND VICE PRESIDENT.Write_in
000123,1,1,PROP_51,NO,75,125,50,0,~  5OR,PROPOSITION 51 SCHOOL B,NO,75,125,0,0,0,0,32,   0.00%,5OR.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.NO
000123,1,1,PROP_51,YES,43,125,82,0,~  5OR,PROPOSITION 51 SCHOOL B,YES,43,125,0,0,0,0,32,   0.00%,5OR.PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE.YES
000123,1,1,PROP_52,NO,37,125,88,0,~  5OR,PROPOSITION 52 MEDI-CAL,NO,37,125,0,0,0,0,46,   0.00%,5OR.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..NO
000123,1,1,PROP_52,YES,83,125,42,0,~  5OR,PROPOSITION 52 MEDI-CAL,YES,83,125,0,0,0,0,46,   0.00%,5OR.PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE..YES
000123,1,1,PROP_53,NO,51,125,74,1,~  5OR,PROPOSITION 53 REVENUE ,NO,51,125,0,0,0,0,17,   0.00%,5OR.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000123,1,1,PROP_53,YES,69,125,56,1,~  5OR,PROPOSITION 53 REVENUE ,YES,68,125,1,0,1,0,17,   5.88%,5OR.PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000123,1,1,PROP_54,NO,42,125,83,0,~  5OR,PROPOSITION 54 LEGISLAT,NO,42,125,0,0,0,0,36,   0.00%,5OR.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.NO
000123,1,1,PROP_54,YES,78,125,47,0,~  5OR,PROPOSITION 54 LEGISLAT,YES,78,125,0,0,0,0,36,   0.00%,5OR.PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND.YES
000123,1,1,PROP_55,NO,55,125,70,0,~  5OR,PROPOSITION 55 TAX EXTE,NO,55,125,0,0,0,0,11,   0.00%,5OR.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..NO
000123,1,1,PROP_55,YES,66,125,59,0,~  5OR,PROPOSITION 55 TAX EXTE,YES,66,125,0,0,0,0,11,   0.00%,5OR.PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT..YES
000123,1,2,PROP_56,NO,60,125,65,0,~  5OR,PROPOSITION 56 CIGARETT,NO,60,125,0,0,0,0,1,   0.00%,"5OR.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.NO"
000123,1,2,PROP_56,YES,61,125,64,0,~  5OR,PROPOSITION 56 CIGARETT,YES,61,125,0,0,0,0,1,   0.00%,"5OR.PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND.YES"
000123,1,2,PROP_57,NO,46,125,79,0,~  5OR,PROPOSITION 57 CRIMINAL,NO,46,125,0,0,0,0,26,   0.00%,5OR.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.NO
000123,1,2,PROP_57,YES,72,125,53,0,~  5OR,PROPOSITION 57 CRIMINAL,YES,72,125,0,0,0,0,26,   0.00%,5OR.PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE.YES
000123,1,2,PROP_58,NO,28,125,97,0,~  5OR,PROPOSITION 58 ENGLISH ,NO,28,125,0,0,0,0,65,   0.00%,5OR.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..NO
000123,1,2,PROP_58,YES,93,125,32,0,~  5OR,PROPOSITION 58 ENGLISH ,YES,93,125,0,0,0,0,65,   0.00%,5OR.PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE..YES
000123,1,2,PROP_59,NO,56,125,69,0,~  5OR,PROPOSITION 59 CORPORAT,NO,56,125,0,0,0,0,5,   0.00%,5OR.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..NO
000123,1,2,PROP_59,YES,61,125,64,0,~  5OR,PROPOSITION 59 CORPORAT,YES,61,125,0,0,0,0,5,   0.00%,5OR.PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS..YES
000123,1,2,PROP_60,NO,71,125,54,0,~  5OR,PROPOSITION 60 ADULT FI,NO,71,125,0,0,0,0,26,   0.00%,5OR.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..NO
000123,1,2,PROP_60,YES,45,125,80,0,~  5OR,PROPOSITION 60 ADULT FI,YES,45,125,0,0,0,0,26,   0.00%,5OR.PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE..YES
000123,1,2,PROP_61,NO,49,125,76,0,~  5OR,PROPOSITION 61 STATE PR,NO,49,125,0,0,0,0,18,   0.00%,5OR.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..NO
000123,1,2,PROP_61,YES,67,125,58,0,~  5OR,PROPOSITION 61 STATE PR,YES,67,125,0,0,0,0,18,   0.00%,5OR.PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE..YES
000123,1,2,PROP_62,NO,65,125,60,0,~  5OR,PROPOSITION 62 DEATH PE,NO,65,125,0,0,0,0,13,   0.00%,5OR.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..NO
000123,1,2,PROP_62,YES,52,125,73,0,~  5OR,PROPOSITION 62 DEATH PE,YES,52,125,0,0,0,0,13,   0.00%,5OR.PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE..YES
000123,1,2,PROP_63,NO,83,125,42,0,~  5OR,PROPOSITION 63 FIREARMS,NO,83,125,0,0,0,0,43,   0.00%,5OR.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..NO
000123,1,2,PROP_63,YES,40,125,85,0,~  5OR,PROPOSITION 63 FIREARMS,YES,40,125,0,0,0,0,43,   0.00%,5OR.PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE..YES
000123,2,3,PROP_64,NO,42,124,82,0,~  5OR,PROPOSITION 64 MARIJUAN,NO,42,125,0,-1,0,1,39,   0.00%,5OR.PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE..NO
