precinct_tevs,contest_tevs,choice_tevs,tevs_counts_counted,tevs_counts_not_counted,tevs_tot_voteops,tevs_tot_overvotes,precinct_harts_mapped,contest_harts_mapped,choice_harts_mapped
000103,PROP_54,YES,360,266,626,0,5BL,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000103,PROP_55,NO,203,423,626,0,5BL,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000103,PROP_55,YES,393,233,626,0,5BL,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000103,PROP_56,NO,254,372,626,0,5BL,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000103,PROP_56,YES,361,265,626,0,5BL,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000103,PROP_57,NO,199,427,626,0,5BL,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000103,PROP_57,YES,396,230,626,0,5BL,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000103,PROP_58,NO,128,498,626,0,5BL,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000103,PROP_58,YES,463,163,626,0,5BL,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000103,PROP_59,NO,223,403,626,0,5BL,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000103,PROP_59,YES,336,290,626,0,5BL,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000103,PROP_60,NO,388,238,626,0,5BL,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000103,PROP_60,YES,173,453,626,0,5BL,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000103,PROP_61,NO,273,353,626,0,5BL,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000103,PROP_61,YES,301,325,626,0,5BL,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000103,PROP_62,NO,292,334,626,1,5BL,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000103,PROP_62,YES,294,332,626,0,5BL,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000103,PROP_63,NO,338,288,626,0,5BL,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000103,PROP_63,YES,268,358,626,0,5BL,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000103,PROP_64,NO,256,368,624,0,5BL,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000103,PROP_64,YES,364,260,624,0,5BL,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000103,PROP_65,NO,381,243,624,0,5BL,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000103,PROP_65,YES,215,409,624,0,5BL,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000103,PROP_66,NO,334,290,624,0,5BL,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000103,PROP_66,YES,223,401,624,0,5BL,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000103,PROP_67,NO,236,388,624,0,5BL,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000103,PROP_67,YES,368,256,624,0,5BL,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000103,STATEASS2,JIM_WOOD,367,259,626,0,5BL,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000103,STATEASS2,KEN_ANTON,171,455,626,0,5BL,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000103,USREP,DALE_K_MENSING,184,442,626,0,5BL,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000103,USREP,JARED_W_HUFFMAN,408,218,626,1,5BL,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000103,USSEN,KAMALA_D_HARRIS,322,304,626,0,5BL,US SENATOR,KAMALA D. HARRIS
000103,USSEN,LORETTA_L_SANCHEZ,173,453,626,0,5BL,US SENATOR,LORETTA L. SANCHEZ
000104,MEAS_Q,NO,298,242,540,0,5FB,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000104,MEAS_Q,YES,177,363,540,0,5FB,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000104,MEAS_R,NO,267,273,540,0,5FB,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000104,MEAS_R,YES,208,332,540,0,5FB,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000104,MEAS_S,NO,189,351,540,0,5FB,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000104,MEAS_S,YES,332,208,540,1,5FB,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000104,MEAS_U,NO,261,279,540,0,5FB,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000104,MEAS_U,YES,249,291,540,0,5FB,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000104,MEAS_V,NO,240,300,540,0,5FB,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000104,MEAS_V,YES,260,280,540,1,5FB,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000104,NO TITLE,Incorrect,542,0,542,0,5FB,,
000104,PRES,DONALD_J_TRUMP,146,396,542,0,5FB,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000104,PRES,GARY_JOHNSON,14,528,542,0,5FB,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000104,PRES,GLORIAYESTELA_LA_RIVA,3,539,542,0,5FB,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000104,PRES,HILLARY_CLINTON,344,198,542,0,5FB,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000104,PRES,JILL_STEIN,19,523,542,0,5FB,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000104,PRES,Write-in,9,533,542,0,5FB,PRESIDENT AND VICE PRESIDENT,Write-in
000104,PROP_51,NO,271,271,542,0,5FB,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000104,PROP_51,YES,251,291,542,0,5FB,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000104,PROP_52,NO,171,371,542,0,5FB,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000104,PROP_52,YES,342,200,542,0,5FB,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000104,PROP_53,NO,298,244,542,0,5FB,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000104,PROP_53,YES,210,332,542,0,5FB,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000104,PROP_54,NO,208,334,542,0,5FB,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000104,PROP_54,YES,301,241,542,0,5FB,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000104,PROP_55,NO,184,358,542,0,5FB,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000104,PROP_55,YES,339,203,542,0,5FB,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000104,PROP_56,NO,192,350,542,1,5FB,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000104,PROP_56,YES,330,212,542,0,5FB,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000104,PROP_57,NO,161,381,542,0,5FB,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000104,PROP_57,YES,345,197,542,0,5FB,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000104,PROP_58,NO,108,434,542,0,5FB,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000104,PROP_58,YES,406,136,542,0,5FB,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000104,PROP_59,NO,185,357,542,0,5FB,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000104,PROP_59,YES,309,233,542,0,5FB,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000104,PROP_60,NO,332,210,542,0,5FB,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000104,PROP_60,YES,168,374,542,0,5FB,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000104,PROP_61,NO,224,318,542,0,5FB,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000104,PROP_61,YES,274,268,542,0,5FB,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000104,PROP_62,NO,229,313,542,0,5FB,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000104,PROP_62,YES,283,259,542,0,5FB,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000104,PROP_63,NO,253,289,542,0,5FB,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000104,PROP_63,YES,271,271,542,0,5FB,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000104,PROP_64,NO,233,307,540,0,5FB,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000104,PROP_64,YES,298,242,540,0,5FB,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000104,PROP_65,NO,319,221,540,0,5FB,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000104,PROP_65,YES,196,344,540,1,5FB,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000104,PROP_66,NO,311,229,540,0,5FB,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000104,PROP_66,YES,177,363,540,0,5FB,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000104,PROP_67,NO,182,358,540,1,5FB,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000104,PROP_67,YES,341,199,540,0,5FB,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000104,STATEASS2,JIM_WOOD,354,188,542,0,5FB,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000104,STATEASS2,KEN_ANTON,133,409,542,0,5FB,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000104,USREP,DALE_K_MENSING,131,411,542,1,5FB,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000104,USREP,JARED_W_HUFFMAN,384,158,542,0,5FB,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000104,USSEN,KAMALA_D_HARRIS,313,229,542,0,5FB,US SENATOR,KAMALA D. HARRIS
000104,USSEN,LORETTA_L_SANCHEZ,126,416,542,0,5FB,US SENATOR,LORETTA L. SANCHEZ
000105,MEAS_Q,NO,50,43,93,0,5GP,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000105,MEAS_Q,YES,31,62,93,0,5GP,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000105,MEAS_R,NO,40,53,93,0,5GP,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000105,MEAS_R,YES,40,53,93,0,5GP,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000105,MEAS_S,NO,37,56,93,0,5GP,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000105,MEAS_S,YES,56,37,93,0,5GP,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000105,MEAS_U,NO,42,51,93,0,5GP,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000105,MEAS_U,YES,45,48,93,0,5GP,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000105,MEAS_V,NO,35,58,93,0,5GP,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000105,MEAS_V,YES,52,41,93,0,5GP,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000105,NO TITLE,Incorrect,92,0,92,0,5GP,,
000105,PRES,DONALD_J_TRUMP,33,59,92,0,5GP,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000105,PRES,GARY_JOHNSON,1,91,92,0,5GP,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000105,PRES,GLORIAYESTELA_LA_RIVA,0,92,92,0,5GP,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000105,PRES,HILLARY_CLINTON,50,42,92,0,5GP,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000105,PRES,JILL_STEIN,6,86,92,0,5GP,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000105,PRES,Write-in,2,90,92,0,5GP,PRESIDENT AND VICE PRESIDENT,Write-in
000105,PROP_51,NO,42,50,92,0,5GP,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000105,PROP_51,YES,46,46,92,0,5GP,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000105,PROP_52,NO,22,70,92,0,5GP,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000105,PROP_52,YES,67,25,92,0,5GP,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000105,PROP_53,YES,38,54,92,0,5GP,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000105,PROP_54,NO,24,68,92,0,5GP,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000105,PROP_54,YES,61,31,92,0,5GP,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000105,PROP_55,NO,28,64,92,0,5GP,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000105,PROP_55,YES,61,31,92,0,5GP,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000105,PROP_56,NO,47,45,92,0,5GP,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000105,PROP_56,YES,44,48,92,0,5GP,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000105,PROP_57,NO,26,66,92,0,5GP,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000105,PROP_57,YES,64,28,92,0,5GP,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000105,PROP_58,NO,17,75,92,0,5GP,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000105,PROP_58,YES,71,21,92,0,5GP,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
000105,PROP_59,NO,33,59,92,0,5GP,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,NO
000105,PROP_59,YES,52,40,92,0,5GP,PROPOSITION 59 CORPORATIONS. POLITICAL SPENDING. FEDERAL CONSTITUTIONAL PROTECTIONS.,YES
000105,PROP_60,NO,49,43,92,0,5GP,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,NO
000105,PROP_60,YES,35,57,92,0,5GP,PROPOSITION 60 ADULT FILMS. CONDOMS. HEALTH REQUIREMENTS. INITIATIVE STATUTE.,YES
000105,PROP_61,NO,34,58,92,0,5GP,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,NO
000105,PROP_61,YES,50,42,92,0,5GP,PROPOSITION 61 STATE PRESCRIPTION DRUG PURCHASES. PRICING STANDARDS. INITIATIVE STATUTE.,YES
000105,PROP_62,NO,36,56,92,0,5GP,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,NO
000105,PROP_62,YES,54,38,92,0,5GP,PROPOSITION 62 DEATH PENALTY. INITIATIVE STATUTE.,YES
000105,PROP_63,NO,51,41,92,0,5GP,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,NO
000105,PROP_63,YES,39,53,92,0,5GP,PROPOSITION 63 FIREARMS. AMMUNITION SALES. INITIATIVE STATUTE.,YES
000105,PROP_64,NO,36,57,93,0,5GP,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,NO
000105,PROP_64,YES,56,37,93,0,5GP,PROPOSITION 64 MARIJUANA LEGALIZATION. INITIATIVE STATUTE.,YES
000105,PROP_65,NO,60,33,93,0,5GP,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,NO
000105,PROP_65,YES,34,59,93,0,5GP,PROPOSITION 65 CARRYOUT BAGS. CHARGES. INITIATIVE STATUTE.,YES
000105,PROP_66,NO,39,54,93,0,5GP,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,NO
000105,PROP_66,YES,46,47,93,0,5GP,PROPOSITION 66 DEATH PENALTY. PROCEDURES. INITIATIVE STATUTE.,YES
000105,PROP_67,NO,42,51,93,0,5GP,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,NO
000105,PROP_67,YES,51,42,93,0,5GP,PROPOSITION 67 BAN ON SINGLE-USE PLASTIC BAGS. REFERENDUM.,YES
000105,STATEASS2,JIM_WOOD,52,40,92,0,5GP,"STATE ASSEMBLY, DISTRICT 2",JIM WOOD
000105,STATEASS2,KEN_ANTON,33,59,92,0,5GP,"STATE ASSEMBLY, DISTRICT 2",KEN ANTON
000105,USREP,DALE_K_MENSING,27,65,92,0,5GP,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",DALE K. MENSING
000105,USREP,JARED_W_HUFFMAN,62,30,92,0,5GP,"US REPRESENTATIVE IN CONGRESS, DISTRICT 2",JARED W. HUFFMAN
000105,USSEN,KAMALA_D_HARRIS,54,38,92,0,5GP,US SENATOR,KAMALA D. HARRIS
000105,USSEN,LORETTA_L_SANCHEZ,21,71,92,0,5GP,US SENATOR,LORETTA L. SANCHEZ
000106,MEAS_Q,NO,42,27,69,0,5KT-1,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,NO
000106,MEAS_Q,YES,13,56,69,0,5KT-1,MEASURE Q HUMBOLDT COUNTY CREATION OF FINANCE DEPARTMENT MEASURE.,YES
000106,MEAS_R,NO,32,37,69,0,5KT-1,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,NO
000106,MEAS_R,YES,23,46,69,0,5KT-1,MEASURE R HUMBOLDT COUNTY FINANCE DEPARTMENT ELECTIVE OFFICE MEASURE.,YES
000106,MEAS_S,NO,25,44,69,0,5KT-1,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,NO
000106,MEAS_S,YES,39,30,69,0,5KT-1,MEASURE S HUMBOLDT COUNTY COMMERCIAL MARIJUANA CULTIVATION MEASURE.,YES
000106,MEAS_U,NO,32,37,69,0,5KT-1,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,NO
000106,MEAS_U,YES,28,41,69,0,5KT-1,MEASURE U LOCAL TRANSPORTATION AUTHORITY RETAIL TRANSACTIONS AND USE TAX.,YES
000106,MEAS_V,NO,34,35,69,0,5KT-1,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,NO
000106,MEAS_V,YES,30,39,69,0,5KT-1,MEASURE V MOBILE HOME PARK SPACE RENT STABILIZATION.,YES
000106,NO TITLE,Incorrect,69,0,69,0,5KT-1,,
000106,PRES,DONALD_J_TRUMP,14,55,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,DONALD J. TRUMP      and MICHAEL R. PENCE
000106,PRES,GARY_JOHNSON,5,64,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,GARY JOHNSON      and BILL WELD
000106,PRES,GLORIAYESTELA_LA_RIVA,0,69,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,GLORIA ESTELA LA RIVA      and DENNIS J. BANKS
000106,PRES,HILLARY_CLINTON,44,25,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,HILLARY CLINTON      and TIM KAINE
000106,PRES,JILL_STEIN,4,65,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,JILL STEIN      and AJAMU BARAKA
000106,PRES,Write-in,1,68,69,0,5KT-1,PRESIDENT AND VICE PRESIDENT,Write-in
000106,PROP_51,NO,26,43,69,0,5KT-1,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,NO
000106,PROP_51,YES,38,31,69,0,5KT-1,PROPOSITION 51 SCHOOL BONDS. FUNDING FOR K-12 SCHOOL AND COMMUNITY COLLEGE FACILITIES. INITIATIVE,YES
000106,PROP_52,NO,19,50,69,0,5KT-1,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,NO
000106,PROP_52,YES,46,23,69,0,5KT-1,PROPOSITION 52 MEDI-CAL HOSPITAL FEE PROGRAM. INITIATIVE CONSTITUTIONAL AMENDMENT AND STATUTE.,YES
000106,PROP_53,NO,28,41,69,0,5KT-1,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000106,PROP_53,YES,34,35,69,0,5KT-1,PROPOSITION 53 REVENUE BONDS. STATEWIDE VOTER APPROVAL. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000106,PROP_54,NO,23,46,69,0,5KT-1,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,NO
000106,PROP_54,YES,38,31,69,0,5KT-1,PROPOSITION 54 LEGISLATURE. LEGISLATION AND PROCEEDINGS. INITIATIVE CONSTITUTIONAL AMENDMENT AND,YES
000106,PROP_55,NO,16,53,69,0,5KT-1,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,NO
000106,PROP_55,YES,48,21,69,0,5KT-1,PROPOSITION 55 TAX EXTENSION TO FUND EDUCATION AND HEALTHCARE. INITIATIVE CONSTITUTIONAL AMENDMENT.,YES
000106,PROP_56,NO,29,40,69,0,5KT-1,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",NO
000106,PROP_56,YES,34,35,69,0,5KT-1,"PROPOSITION 56 CIGARETTE TAX TO FUND HEALTHCARE, TOBACCO USE PREVENTION, RESEARCH, AND",YES
000106,PROP_57,NO,17,52,69,0,5KT-1,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,NO
000106,PROP_57,YES,45,24,69,0,5KT-1,PROPOSITION 57 CRIMINAL SENTENCES. PAROLE. JUVENILE CRIMINAL PROCEEDINGS AND SENTENCING. INITIATIVE,YES
000106,PROP_58,NO,15,54,69,0,5KT-1,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,NO
000106,PROP_58,YES,48,21,69,0,5KT-1,PROPOSITION 58 ENGLISH PROFICIENCY. MULTILINGUAL EDUCATION. INITIATIVE STATUTE.,YES
